"","pepNumber","num_NA","s_1","s_2","s_3","s_4","s_5","s_6","s_7","s_8","s_9","s_10","s_11","s_12","s_13","s_14","s_15","s_16","s_17"
"AT1G56580",6,0,0.00625559160036163,0.0401401444102715,0.0787005680281885,0.103383411823101,0.0986260660718165,0.0806902747847526,0.0766717136769173,0.0664052245692972,0.0635449597902255,0.050722467396465,0.0420608365664866,0.0304495847828845,0.021821445339683,0.0437604219081586,0.132957961896336,0.0462682191487892,0.0175411082062661
"AT5G20720",9,0,0.155511192865463,0.0156896391742259,0.012859853771468,0.0219704858071619,0.0309666700034867,0.0516364087088165,0.0692962347523947,0.0849541698526536,0.0799075594745565,0.0641924610862166,0.0582322645440505,0.055008202598901,0.119713316298816,0.00850491432577681,0.0962816623549924,0.0121909205252457,0.0630840438557738
"AT3G11830",11,0,0.0873749943005771,0.0257776071292863,0.0168380164457405,0.0319737874127243,0.0343811596156548,0.0503383523038605,0.0758114351595425,0.0916570342777734,0.0754976235767544,0.0738734650296181,0.057929555971385,0.0564596667604267,0.0554102935317386,0.016181670829451,0.122743521604913,0.016222830520901,0.111528985529653
"AT3G24830",4,0,0.100285157914564,0.0721893802345853,0.0436737315877606,0.0531419121789222,0.0348637918500661,0.062763451627096,0.0489873982384176,0.0335287484183832,0.0407353295839195,0.0169220656940347,0.0141410554565609,0.0145783250181037,0.100231945249853,0.0582419339703025,0.0444507920177416,0.139509992280772,0.121754988678917
"AT2G22420",11,0,0.121987210662167,0.0396075605688068,0.0313533732622793,0.0272145342314212,0.0266484268087078,0.0375101387778628,0.0440508025812968,0.0684914001766062,0.0614538811741818,0.0632657784819987,0.0515131525330883,0.0469368860497967,0.102192646159127,0.0181441815732959,0.18763155297409,0.0153114912480271,0.056686982737247
"AT2G44100",3,0,0.0769296073033734,0.0530470000348043,0.0403965046020464,0.0335311144110598,0.025364028173236,0.0344835475594432,0.0598630893385404,0.0807397460695918,0.0914180271502765,0.0914812915628757,0.0699896189287072,0.0739260926103061,0.0564534611681234,0.0114065739978472,0.110264640785705,0.00874724550278511,0.0819584108012787
"AT1G56340",13,0,0.0151459611862861,0.176168086737533,0.180462401286123,0.151415082943959,0.115111705319598,0.093754286423183,0.0619696376315255,0.0451075396619688,0.0307888731007236,0.0230313932200556,0.0140174289697817,0.0115494306792926,0.022423573768051,0.0173641793406518,0.0155915582268533,0.0147165782382105,0.0113822832662035
"AT2G15490",5,0,0.109547003442033,0.0266193668606732,0.0191542303620327,0.0128194122616063,0.0146893862887137,0.0205784497948133,0.0332117557868124,0.0457516277347408,0.0519572482637464,0.0588057349171324,0.0473302633200017,0.0407126253057891,0.0752664378544995,0.0257436258473092,0.231659244002661,0.0266328623157882,0.159520725641646
"AT1G23820",4,0,0.108686125410101,0.0271778121952483,0.0118381769013373,0.00900032161355238,0.0122393380608141,0.0182765555739586,0.046250875836434,0.0637591982280761,0.0689232404703139,0.0722940760419292,0.0600065333599781,0.0617625141351029,0.0877220879376067,0.0136992730598461,0.183079946239841,0.0171012905420952,0.138182634393765
"AT3G17820",5,1,0.0607868730658145,0.0513318920735411,0.0296058572304445,0.0147545052509351,0.00973263849782823,0,0.0171718413287224,0.0343572020782643,0.0534723375590253,0.0575193264585885,0.0528333915810247,0.0485386470260297,0.0722010756540381,0.0160981518378345,0.249372762678654,0.031232925391137,0.200990572288118
"AT2G21620",8,0,0.0970258801064908,0.035679207071119,0.0597880285726322,0.0699783428644589,0.0692172249460303,0.0480426912881225,0.06183099380835,0.060773148561634,0.052079828189319,0.0599075522741392,0.0494820296240038,0.0407349902307848,0.0489119702785908,0.0136225987668308,0.124678830725342,0.0136828179853421,0.0945638647068096
"AT4G14880",6,0,0.134401612596445,0.0497165268343153,0.0266093311406653,0.0157261189398969,0.0161543314288465,0.0202182974818879,0.0357971547020287,0.0676311706223694,0.078438309510996,0.0756785414947495,0.0657860508459254,0.061665974547248,0.0612103617579974,0.0107317553716635,0.0736372724328288,0.0185078572035036,0.188089333088632
"AT5G39730",5,0,0.0254118667726693,0.0287889408998088,0.0142810890088749,0.0268359999827714,0.0292431268585673,0.0375853633339836,0.0718268895216056,0.0857763942828886,0.0847412228698554,0.0798702140889836,0.0626759754996174,0.0617951333424829,0.0698972497390825,0.0157276840780137,0.235358141193971,0.0171541207640193,0.0530305877628051
"AT2G20580",10,0,0.113609195118433,0.0334122628540614,0.0296123269095286,0.0246146300703989,0.0210841868006285,0.0174281698161658,0.0209041518296832,0.0191218421210414,0.0205596536903958,0.0172791557236085,0.0229517491624058,0.0249146491710839,0.124965330194934,0.0254847662178916,0.223739790307017,0.0556436676988631,0.204674472313858
"AT1G54100",8,1,0.167855179247791,0.0364540722886118,0.0191759462221502,0.0134661654824781,0.00911769838115993,0,0.0100661463336623,0.0129781412619623,0.0196499670933122,0.0425253470471098,0.0550541364190917,0.0543341392134847,0.0894025305727136,0.0169707189734533,0.192111156501455,0.0183001498222496,0.242538505139314
"AT5G56350",5,0,0.109754579300087,0.0264960083304865,0.0201134623547946,0.0117188976583047,0.0119492392699708,0.0169867706723932,0.0250769997843265,0.0511739532313572,0.0530439089481889,0.045956523268771,0.041887681485469,0.0429220549559306,0.0849339560168166,0.0243747200477326,0.211417613239102,0.0419362073301683,0.180257424106101
"AT4G19880",8,0,0.0693228080186496,0.0253451872737331,0.0230057308864843,0.00849384445857657,0.00760330333419778,0.0166112929114419,0.0343603301676948,0.0480686420181215,0.0754997702597733,0.067481106298515,0.0515841927203101,0.0686530856692969,0.0848403005823095,0.0268893191453873,0.260705623115793,0.0299324021121818,0.101603061027533
"AT3G07110",2,0,0.123202239248931,0.0591267091588615,0.0556280882582745,0.0381276630341262,0.0356411537006325,0.0257819462361394,0.0295012389437526,0.0199769323874377,0.0171963757507861,0.00980417144711342,0.00681160217621928,0.00763759258158784,0.138590425554629,0.0636942546478601,0.0922233790285473,0.126831354261136,0.150224873583966
"AT3G02530",4,0,0.0922878577121644,0.028049602067294,0.0199330584711164,0.0296177422470269,0.0298713303706571,0.0370847858861208,0.0416075850174112,0.0542985053108926,0.0790939692666572,0.0592564823691284,0.055955917909873,0.0521152757473196,0.0750696138292852,0.016866665431111,0.189543290314817,0.0340842812984156,0.10526403675071
"AT1G64740",3,0,0.110930289525435,0.0341539927034215,0.0552001736448466,0.0399203512365706,0.0427724409081068,0.0221529364844664,0.0672856771160094,0.0410269204524751,0.0403453399396905,0.0763988616213624,0.0814194303467581,0.0591314212346579,0.0442006137755139,0.0179828734979721,0.054877394370103,0.019056895745613,0.193144387396998
"AT1G50200",19,0,0.0832343512478831,0.0306628003242084,0.02840195586102,0.0257694386297211,0.0235592051248729,0.0205751551879411,0.0372546344186407,0.0417777955716029,0.0541128252982798,0.0505055426858054,0.0475673814498529,0.0515789536420747,0.0882649335202877,0.033053787048079,0.209143911565401,0.0335996716463835,0.140937656777946
"AT5G26830",28,0,0.0460981275427776,0.0136772416034811,0.011091992455176,0.0213916998279736,0.0331812689388053,0.0418470126706555,0.0790755742243011,0.109693390600422,0.114646829395537,0.103882525687846,0.0932859023720615,0.0837745357033802,0.0372561314899253,0.0204228490437973,0.0885658273537564,0.0248446551640151,0.0772644359260882
"AT1G09210",13,0,0.0115547508433654,0.178101714103961,0.198045388151683,0.155909690756463,0.101823563664521,0.0783070423197992,0.0612198236789337,0.0434517937907173,0.0315005391600982,0.0214510100798789,0.0148599543702812,0.0115558575182561,0.0200334042672373,0.0184575806160958,0.0211374658763898,0.0165636870802989,0.0160267337220202
"AT3G12500",9,0,0.0769115498509058,0.0522367772207123,0.0394662408152522,0.0283276636993193,0.0314784287393937,0.041216924823014,0.040435216317192,0.0539484793728708,0.0512302658844238,0.0606189316445364,0.0532071453437522,0.042248377567241,0.0793148418642457,0.0393446089811529,0.136391563297541,0.0394554293786196,0.134167555199827
"AT1G64520",6,0,0.184363632889858,0.0463578464109266,0.0321415265735483,0.0299161404401498,0.0296757308126076,0.0302421467195765,0.0249313659606379,0.0191598613784039,0.0176421714361914,0.0237510854842293,0.0330833486781845,0.0385123498379585,0.105055655196621,0.0265014404932499,0.1913852633574,0.0445412860770178,0.122739148253439
"AT5G38470",4,0,0.0852807918818977,0.0428388144786886,0.0350955404538185,0.0141976399710023,0.0241189960912166,0.0277081741719496,0.0602673875582334,0.0635884875970153,0.0825859355054628,0.0556924338366976,0.0609634404007466,0.0406429112799654,0.0764276645217591,0.011699840522698,0.256430300388008,0.01459075608305,0.0478708852577906
"AT1G66270",11,0,0.0182971100523152,0.0574824107329003,0.0715204148794826,0.0462121917034052,0.0391088825185815,0.0325233350655184,0.0256765262331895,0.0182680257333299,0.0191277891544978,0.0130520438448911,0.0109737756891042,0.0147624417809828,0.0403968029701908,0.223246160517068,0.00397460163909559,0.325424023761273,0.039953463724174
"AT4G02930",15,0,0.0462894839238118,0.00512988291350064,0.0164358540849261,0.0307190650933687,0.0395796999617338,0.0559725949824841,0.0706412047865758,0.082336581363351,0.0802648168346991,0.0908338138474944,0.0970847007269418,0.114320533394905,0.0616678884270317,0.116849771757047,0.0100954651727084,0.0434815402035736,0.0382971025258476
"AT1G63940",15,0,0.0852864094162432,0.00600537164138302,0.0151865666506501,0.025386378539794,0.0417413706318669,0.0505865101482854,0.0689427399586426,0.0782006151461333,0.0759716224432552,0.0876889692187732,0.0936405777955931,0.121121106650351,0.0710546945023486,0.0242755955924633,0.0521523572280605,0.0194355970463476,0.0833235173898087
"AT3G57150",19,0,0.123488832642564,0.0120469767991553,0.0278668790680854,0.0260000902131505,0.0344987573290602,0.0246677469447743,0.0321436446909959,0.0279130731489528,0.0197291991719415,0.0394961390363001,0.0513366734577226,0.0406865544190284,0.126369673447893,0.0678561409234978,0.0870606769612631,0.118934770621625,0.13990417112399
"AT4G18930",3,0,0.0616045944037096,0.0349823361852511,0.032607226975213,0.0340435350085717,0.0365906824222848,0.0967939702170403,0.0467630103586407,0.0527483523050526,0.0597652411798106,0.0634849707899269,0.0485929240505312,0.0453048788750278,0.0662624670918409,0.031582704290288,0.162340028967336,0.0478575267760349,0.0786755501034402
"AT5G23820",2,0,0.0719226020856682,0.0478971660728851,0.0582227004611193,0.0507753458106276,0.0557237576818033,0.0647397891925737,0.0776082883732679,0.0684793868075974,0.076193855930821,0.048479716583497,0.0618692214501985,0.0361720662471584,0.0398863449670182,0.00394009926045743,0.100711418047984,0.00318769829260372,0.13419054273472
"AT3G12230",8,0,0.0798274413725407,0.0456537902593055,0.0553193711259901,0.0441307993341208,0.0377721678088779,0.0338090635882798,0.0314890384047236,0.0400971781587426,0.0471024796750685,0.0485817693184082,0.0416119217857546,0.0363595448132505,0.0632846274348931,0.0368705698577695,0.190277335943117,0.0456903712634599,0.122122529855698
"AT3G08530",13,0,0.0766365537272881,0.0467209021061787,0.0709163716085805,0.0787378068230596,0.0739639965461557,0.0593328216705642,0.0485761868182843,0.0416381981243915,0.0367955387290356,0.044925062960189,0.0544317344125547,0.0591045208530283,0.0521087449081575,0.0335757437768517,0.0587920319998095,0.060207589132306,0.103536195803565
"AT1G29150",11,0,0.128540223311645,0.0348481210256443,0.0246150787047225,0.0227211797633544,0.019933650360788,0.013734532916244,0.0308673496475549,0.0183824961508699,0.0267242141952879,0.0174986869053265,0.0187391676350501,0.0270368549599281,0.0794920265072802,0.0240277413912113,0.274986857949675,0.0545260314338331,0.183325787141585
"AT3G11130",11,0,0.0769474937266115,0.0428752088447817,0.0777566570732812,0.080217725349575,0.0739296543312553,0.0573474359214945,0.0555394185947757,0.0494638044687873,0.0463910323860859,0.0535289227904567,0.0482527065905242,0.0495624973566878,0.0512190608617417,0.0326858914153278,0.0519050825065748,0.0516174021375658,0.100760005644473
"AT3G54470",8,0,0.0848590228242231,0.0287541515620996,0.0215132338749183,0.0289876103834756,0.0304425852142691,0.0293758811512503,0.041123538953404,0.0415424028491681,0.0568374230579732,0.062487010415705,0.053415391736751,0.0441473076863359,0.053140975324551,0.0239640110742009,0.216918851166462,0.0292455964688121,0.153245006256401
"AT2G19480",7,0,0.0566970960781189,0.0207753572772421,0.0285596385555999,0.0237148404704498,0.0246147259594613,0.0347914612851086,0.0509068307289183,0.0591206766998173,0.0632357317778873,0.0589509643410208,0.0559194096961362,0.0513248869768509,0.104097824943162,0.0656686047427488,0.152351293138904,0.105990724047289,0.0432799332812843
"AT1G35720",16,0,0.0774232982149729,0.0439759946441575,0.0303759279245972,0.0195063762915723,0.0227103003839773,0.029787295790032,0.0678205583860812,0.0878432470887875,0.103804037248415,0.100168636379494,0.0921910093013776,0.0799432493232101,0.0319281051836881,0.0142152079352852,0.0912406480769304,0.0354463898337796,0.0716197179936424
"AT3G19760",9,0,0.101330947559076,0.0148663043114495,0.0359417870574961,0.0207698176762202,0.0700351187912385,0.0416951967710524,0.0507588817663697,0.0534389299135399,0.0639531592244208,0.059458588431931,0.053338253353645,0.0472059238889388,0.0822662388819565,0.0312926318055845,0.135182516940033,0.0565370571711321,0.0819286464559158
"AT1G56110",7,0,0.104104744514424,0.00547929598988161,0.010576941578785,0.0167522362495641,0.0122933549572851,0.015563506978922,0.0325382069862302,0.0403603879485861,0.0586305650820059,0.061789730190962,0.065963560900436,0.06559877803241,0.116125255259455,0.0432446769087429,0.129408789102895,0.0962272507755238,0.125342718543891
"AT2G42910",11,0,0.0340465769288172,0.0137279339060185,0.0115838493239799,0.0235306046478693,0.0323532878399815,0.0383910514380785,0.0751989450650756,0.109599589798894,0.121895144157458,0.119192038350408,0.107869297872077,0.104293448054827,0.0326283009648058,0.00929376446765921,0.0836705841431771,0.0143003437630353,0.0684252392778389
"AT5G61780",25,0,0.0533777840370973,0.0405632904096312,0.036348427338881,0.0405674080991601,0.0436353428556156,0.0447066098344565,0.0676362947691015,0.0946910327298794,0.0944323366438176,0.0906591254348981,0.0805982549325951,0.0702769959627468,0.0336491317186508,0.0107035789702067,0.09281259315405,0.0110454833490408,0.0942963097601715
"AT3G06720",8,0,0.0786304133567248,0.0253240518733281,0.0302723732817917,0.0412502485236804,0.0493841101324527,0.0487120029482587,0.0453663245212101,0.0537769647808117,0.0596943923805232,0.044488378521157,0.057062747056928,0.0412401964797258,0.0653741668847738,0.0227266740617647,0.193865965135905,0.0453988887188018,0.0974321013421623
"AT5G13370",9,0,0.116564822860652,0.0345160406200419,0.0110066530607972,0.0154175657118212,0.00859081270860877,0.0126767799993594,0.0227279604637376,0.0459335188065711,0.0569269298651169,0.0585200220029991,0.0443864633292843,0.0437906479060798,0.0679097540484766,0.0105760062147027,0.207696099598501,0.01714059522604,0.225619327577211
"AT2G41530",6,0,0.116116603234778,0.0315701990487262,0.018092813249969,0.0122224214798373,0.0133170062473039,0.013773258860756,0.0322357937803325,0.0449326899303288,0.0594268670491936,0.0462936847707205,0.0568300075585211,0.0423576766894711,0.0692223626421033,0.0138126230863659,0.26959787706716,0.00745716703373283,0.1527409482707
"AT1G11910",12,0,0.0551529742769578,0.064422633289996,0.0611230548250717,0.055432915571367,0.0744249786520134,0.0521796710706818,0.0503178231485841,0.0442566836324398,0.0447387599160383,0.0555245240062353,0.0563845366410767,0.0655436598056286,0.0498051934771561,0.0378628802821449,0.0673062342658725,0.0751168528747094,0.0904066242640266
"AT4G10450",3,2,0.100873684580821,0.0468353017205008,0.0530111872149498,0.0510576193509922,0.0528914770390808,0.0469412107321928,0.0486349465444572,0,0.0215899314616705,0.0168276318573342,0,0.00892798151917665,0.0718704144595433,0.0410339461873883,0.118259319498565,0.108371870378409,0.212873477454918
"AT3G18130",2,0,0.0762588264657185,0.0330100425789197,0.030839364017559,0.0319665280888653,0.0334231020068766,0.0306796252514213,0.0505506343370069,0.0623045429925227,0.0767585545479667,0.085748495186647,0.0889240751085353,0.0812134979203917,0.0661168814087977,0.0263697318979874,0.0932883089594544,0.026804701253804,0.105743087977526
"AT4G33250",5,0,0.0686775705909083,0.0497603949471445,0.0229514856339025,0.0152672633513209,0.0165335240273305,0.0165251304675763,0.0307775954637578,0.0582660682717391,0.0852665568107232,0.0887967674150987,0.0893356197211417,0.081961850618488,0.0734668029698005,0.0175080832150772,0.159637137612533,0.0166213313562328,0.108646817527225
"AT5G02240",7,0,0.0684866836204408,0.0465189827489566,0.0183594460604772,0.0240761383413376,0.0303694727981485,0.031630485599244,0.0323807296720111,0.0396015448990126,0.0431321536340804,0.0314037511291241,0.0283087724197866,0.0242733445889163,0.144763672017778,0.0929626921481725,0.099347154062384,0.128046794429376,0.116338181830753
"AT5G35360",7,0,0.14732000230505,0.00779316931958184,0.0132578524654998,0.0133032355697008,0.0187148265515614,0.0232263248654241,0.0403177273186909,0.0427844966853831,0.0462944228512035,0.0578901353832614,0.0560417369457661,0.052640493771295,0.158987807642995,0.0308883886725567,0.173731641023424,0.0225419149386015,0.0942658236900059
"AT5G01870",2,2,0.126475603718411,0,0.0406012535847866,0.0483574245407923,0.0455579050967728,0.0459711658537011,0.0420029152256624,0.032328996422134,0.0297775269144184,0.0261973887184054,0.0254133009131952,0.0245558735924571,0.270524863492516,0.115986620366962,0.0211983518683619,0.105050809691424,0
"AT2G46280",9,0,0.114027318779565,0.0428429514153753,0.0314236517723446,0.0286443840126738,0.0259315676925002,0.0236567107001966,0.035385359603368,0.0350733906130797,0.0433863636245769,0.0422342395597898,0.0406265763860594,0.0452304433147271,0.0878790324518188,0.0411583359408575,0.16550058229244,0.0833814451994113,0.113617646641216
"AT5G03740",10,0,0.0634848158847132,0.00529364469744498,0.0125331523811931,0.0350944645793317,0.0417419736253673,0.0544566789198479,0.0872118191084903,0.112615994581732,0.0979225022715021,0.102000999673139,0.0773289872152023,0.0744513357776957,0.0725801130525035,0.0226715306342885,0.0662346914848671,0.0369609220634878,0.0374163740491937
"AT1G78900",33,0,0.0281794949424969,0.320218257459042,0.178519963793311,0.0788163289994971,0.0741791119615224,0.057082285336413,0.039742122886243,0.0337531781996067,0.0324334224676582,0.0225627282798622,0.0144563827110821,0.0102158298030892,0.0250077704944668,0.0210392161843932,0.0139797053433481,0.0126359019750223,0.0371782991629459
"AT1G09630",3,0,0.0307372988794169,0.0695238177837558,0.0764569794677911,0.0683374036008184,0.0738215097255421,0.103987207603607,0.0963145324429368,0.0802198524013865,0.0777645288462606,0.0630425102626139,0.0629399564507229,0.052267434804711,0.0385123819267172,0.0249515373534014,0.0219801725908097,0.0246433347903537,0.0344995410691551
"AT1G22360",8,0,0.071489578627173,0.0352002430066107,0.0175999275952063,0.0128496458593395,0.0173131667696731,0.0239125677411641,0.0341135074574332,0.0590931668749215,0.0706975052972534,0.0649043695660121,0.0513489649489994,0.0540760089416469,0.0534180764221752,0.0135940570120279,0.234413025030063,0.0204422693015827,0.165533919548718
"AT1G63000",6,0,0.117652291264485,0.0302949120782698,0.0279642619924862,0.012542290158034,0.0134537509616658,0.0249274171968689,0.0344859810479083,0.052224270888958,0.0658417083233319,0.0499023594434635,0.0408517036233298,0.0361874626744938,0.0689841612922297,0.0432892111175201,0.228229295711254,0.0224765581669751,0.130692364058726
"AT5G41520",5,0,0.065765825300786,0.0740194744140725,0.0573508936381806,0.0439130778617943,0.0488452385185237,0.0402996853105234,0.0302798481925082,0.0199090592266033,0.0157174919701328,0.0179353329985317,0.0109338097448014,0.0167630833339139,0.122512646155071,0.0499521885798253,0.0873202394593435,0.136539451784119,0.16194265351127
"AT1G16920",2,3,0.0708376695869331,0.0694986855324718,0,0.101643580792215,0.100072584933484,0.0937267560259562,0.084833007848034,0,0.0763278106547816,0.0764870446904443,0.0646301184500618,0.0630698485520937,0.0416003596868362,0.0395390230167151,0.0534744456710574,0,0.0642590645589158
"AT3G13235",4,0,0.0835481714941864,0.0252235216226707,0.015789631631453,0.0103618971474842,0.0127886844561824,0.0149475595804176,0.0318969579101456,0.0528930313990977,0.0635119839438345,0.0716653281575276,0.0645726884301116,0.059195499078185,0.0741634115635173,0.020667421914377,0.279474922306234,0.0288455705607933,0.0904537188037819
"AT1G09620",30,0,0.0858826087740795,0.0262888824951977,0.0239336767138144,0.0320260215951993,0.0311834066364229,0.0146707192102044,0.0324263515804091,0.0467408893411015,0.0561581869373037,0.055126691945654,0.056542910461917,0.0619155797035973,0.0758890165136848,0.0450961158512124,0.157474876766066,0.0460872233687254,0.152556842105411
"AT1G47128",5,0,0.103500536841262,0.0478485172961281,0.0254857785687948,0.0242767740456771,0.0197996436694296,0.0486071123695379,0.0433958405979863,0.0604193457083073,0.0597288890344119,0.0600395228813466,0.0648914275743178,0.0680210057926707,0.0923106225383156,0.0261296428344751,0.145838111729887,0.0342289285157168,0.0754783000017354
"AT5G58590",5,0,0.0598644500145621,0.0402843710296307,0.0208196449297032,0.0268790647255548,0.0303878304416648,0.04411554310111,0.0503990418347412,0.0805722460566177,0.0825797849696812,0.059309965052025,0.0530447542363845,0.0438879392095934,0.0730878343557903,0.0272234683458451,0.186695357636098,0.00921499342168962,0.111633710639309
"AT4G11600",2,0,0.0658820821663082,0.0375959216872914,0.0197120130785471,0.0360648207379625,0.0357248612657303,0.073039553482285,0.0729533685477855,0.0896631505384013,0.0756346789322476,0.0829434750113253,0.071006707272225,0.0804326921163939,0.0730348710862497,0.0250645656829265,0.112965388453818,0.0157918072377108,0.0324900427027924
"AT2G39310",13,0,0.0729011959598024,0.0613848333673008,0.0364240838121434,0.0201837631499723,0.0244365215314481,0.0358784421764021,0.0664540741269399,0.0709693473327883,0.0751556937015983,0.0676374529257335,0.0580990977094922,0.0531734759828665,0.0523393826708053,0.0263401204891587,0.140426663519536,0.0166974330330466,0.121498418510966
"AT5G09590",10,0,0.0566946961779128,0.0058648171056168,0.020516319671542,0.0311390222888824,0.0459094025137985,0.0540707110115548,0.0870203973581384,0.0882507265746423,0.08845025011878,0.0929220964131812,0.108383096226341,0.130951108871052,0.0508073111805846,0.0502218075872002,0.0157680332788553,0.0271092115113419,0.0459209921105756
"AT3G56310",6,1,0.082011026423232,0.0369987597471104,0.0309204699353497,0.0231123520072281,0.0202599653523887,0.0260293539113448,0.0554682379468341,0.0705536977774086,0.0688503697557415,0.0640943907790982,0.0513662672171836,0.0542264844692396,0.0853732243965348,0,0.178087800618436,0.0245841107339801,0.12806348892889
"AT3G56070",4,0,0.0574763049597941,0.00424393537872803,0.0130764764814485,0.0203270170073112,0.03414715354277,0.0514277632585754,0.0602707841237502,0.089265314099683,0.112111920728965,0.0959975136972943,0.10910751621027,0.149211289764767,0.0666231880455651,0.0313484675805412,0.0274101071960214,0.0226765621672545,0.0552786857572605
"AT5G26667",4,0,0.0496381291442594,0.0378327460149361,0.0547071500802417,0.100291622934086,0.0492179362308681,0.0516175396099149,0.067265456160422,0.0672972834394747,0.0686857399730235,0.0597059757804116,0.0612847065604396,0.0394903596428573,0.0446689743215447,0.0347989816839424,0.157208486876315,0.0196344781712555,0.0366544333760073
"AT5G26710",15,0,0.0805640800839845,0.0240369508375465,0.02436977894154,0.0208276675872455,0.0265012912900459,0.0188515032855939,0.0391373194034381,0.0497100221107875,0.0726745409969456,0.079333699710424,0.0722118622128273,0.074124727426498,0.0594912498932899,0.0243854136753967,0.157131526435683,0.0328976930162711,0.143750673092483
"AT1G06400",2,2,0.059071532257417,0.111456204393093,0.105928143382383,0.120014264990558,0.125282436321835,0.111199477956176,0,0.0767306465282347,0,0.0842573691821612,0.0160835669104147,0.0564620811568896,0.0329200104507011,0.0236981644737947,0.0119912607988197,0.0305483201272557,0.0343565210702659
"AT1G80460",10,1,0.06665194791808,0.0308120241095656,0.0248555155881818,0.0189267635335189,0,0.0116863599931829,0.0233860055218566,0.0358186778940856,0.0537401920966522,0.0657211584144738,0.0591194352988983,0.043520145321321,0.0613615146268338,0.03058387843082,0.262224252340279,0.0396761540475632,0.171915974864687
"AT1G03220",10,0,0.189819657973808,0.037802729346054,0.0560593879809008,0.046541340466813,0.0452534148490796,0.0423946473769958,0.0353421829535393,0.0222841490029832,0.0236755338510768,0.0171794824233108,0.0147700225876882,0.0106371199469456,0.257218547832568,0.0624483080874367,0.0131671657061616,0.0880687079894549,0.0373376016251839
"AT2G21390",13,0,0.10126525249331,0.0300036051993024,0.0336759919432052,0.0422338492934891,0.0423669592779958,0.0445805662808373,0.0361121127797614,0.0331856592180656,0.033792035384912,0.0311093880582836,0.0477155233917887,0.057089823133998,0.0693912459814215,0.0362184629960926,0.14776076346604,0.0550171176637322,0.158481643437765
"AT5G13360",7,0,0.104899432545625,0.0314765813409304,0.0150867839100817,0.015274853762566,0.0111923201486205,0.0201132213402487,0.0326263415112745,0.0439166588110865,0.0493259679559664,0.0506320875732163,0.0452148736445138,0.0406683040031928,0.0655827140984406,0.0270311840321104,0.194272889585797,0.0223403236229129,0.230345462113417
"AT1G49760",8,0,0.119042870183371,0.0372496226794128,0.0229018173065326,0.0182105189772667,0.020145027305145,0.0143388732619404,0.0314918108930961,0.0565596913267637,0.0395851176400216,0.0538962483868538,0.038776478623668,0.0448741936653259,0.0942511337099833,0.0240586324330749,0.222261715501908,0.047219502514969,0.115136745590667
"AT3G46830",2,4,0.0325595129546123,0.114974730782666,0.149088723533366,0.15347595361965,0.0943217181783972,0.0875968868004714,0.11465181159512,0,0.0473051056380973,0,0.044762449859373,0,0.0316582823686329,0.0534082716384804,0.0234968657372952,0.0526996872938384,0
"AT5G07350",15,0,0.0374223212195047,0.0263850794101999,0.0272354168992955,0.0357809410482506,0.0441943656586122,0.057246088345229,0.0777346984622386,0.104936267833126,0.114238996349643,0.0958267286479825,0.0871117007822483,0.077531641375472,0.0295060663856068,0.00954654176285864,0.0906166695428894,0.0110905714140458,0.0735959048627962
"AT1G14980",7,0,0.00505364226048127,0.00947749871688522,0.030720509114805,0.046362624138654,0.054735080868668,0.0734314195823778,0.107267200321901,0.106897508331711,0.100119101822546,0.102207529483626,0.12905181320238,0.143560083861025,0.0225476280672043,0.0464292400832752,0.00661182841912235,0.0140788237512486,0.0014484679740891
"AT3G57560",4,0,0.160775028441452,0.0130092921696135,0.0164245269391587,0.0306718083501716,0.0373526175391663,0.0403336993594559,0.0358257224836831,0.0368357569876859,0.0291063547043869,0.0324632077237627,0.0332355441715196,0.0300862946294752,0.132480526946722,0.0314348920315354,0.201660416976687,0.0262617728508179,0.112042537694707
"AT3G24170",12,0,0.0970582037389113,0.0459035470136396,0.0228056701527739,0.011184081102805,0.0126646757343628,0.0156949405641434,0.0196090987197944,0.0423587413028128,0.0672476927366366,0.0661988548178488,0.0654021900527835,0.0574235878960416,0.0530684305222529,0.0137126103702619,0.179887357474198,0.0195043833806374,0.210275934420096
"AT5G51830",7,0,0.105153071409867,0.0341942058035063,0.0200726516087947,0.0258454571067758,0.0133971102684617,0.0218163607086717,0.0278613874469255,0.0544053551807772,0.0608306104831552,0.064257285120667,0.0652408665802106,0.0604524519642727,0.0331927693359574,0.0803453526661271,0.128962618656983,0.031341806505058,0.17263063915379
"AT5G54430",5,0,0.0937326335304735,0.0371885175692208,0.0252091216540781,0.026925650833285,0.0289059286023403,0.0376358975595948,0.0435457362862063,0.0616436005794779,0.0694725838465122,0.0643048776931471,0.0547575657841998,0.0421914340445381,0.0854101438623696,0.0324735987847181,0.189846982346909,0.0551381629869461,0.0516175640359831
"AT3G49430",7,0,0.128793047842991,0.00413966915326053,0.00576714221942634,0.0115865283607409,0.0144595101202457,0.0266161280013257,0.0424598187931587,0.0676420904964612,0.0732198411851827,0.062384202459493,0.0573023380019603,0.0554382590844489,0.127834275537488,0.0217732327993752,0.129205461933981,0.0522281165469274,0.119150337463534
"AT5G63680",4,0,0.0949610638976403,0.0379749659697585,0.0313245690286552,0.0352267741767017,0.0316963775299138,0.0349059910395302,0.0411003810344901,0.0439750170940369,0.042871501150591,0.0601125254744891,0.0543103429801688,0.0576877421888131,0.0687797271995126,0.0207402703328473,0.180684502836334,0.0268743143619439,0.136773933704573
