"","pepNumber","num_NA","s_1","s_2","s_3","s_4","s_5","s_6","s_7","s_8","s_9","s_10","s_11","s_12","s_13","s_14","s_15","s_16","s_17"
"AT1G22300",8,0,0.0905640810643508,0.0417667343189227,0.0265777719237599,0.036744602354757,0.0299765624925671,0.0329666178175335,0.0481451852291269,0.0583166759938172,0.0646732894647544,0.0564500392550908,0.0563567324422128,0.0445428180603786,0.0980569386091883,0.0262748759388099,0.215971351718912,0.0321961602005772,0.0404195631152414
"AT3G13920",3,0,0.0687632816921244,0.0283493063414462,0.043347102625138,0.0597557726500336,0.0757356920332625,0.0485352931578052,0.0618698057570646,0.0598655185512916,0.0478103080700529,0.0426858366604481,0.0265270137939573,0.0315775750336572,0.0900911394536329,0.0441389265350926,0.130256648660726,0.0636851958773845,0.0770055831068823
"AT4G27090",4,0,0.0807089945294588,0.0357458825557034,0.0356306120404113,0.0290746898731049,0.040973213430654,0.0339167502084352,0.0255295293134455,0.0255189414848654,0.0179887839942937,0.0142185324862384,0.00860072291657954,0.0140566542160671,0.139212078777757,0.0610495488196134,0.111312251254467,0.164308864986143,0.162153949112762
"AT4G27450",7,0,0.14603044102906,0.0439499208536524,0.0271873790357466,0.0263413218385627,0.0455521122408824,0.0370102493415176,0.044061178989776,0.057364999214468,0.0661316689566097,0.0572563157601284,0.0594469048281152,0.0523983798416298,0.0808896596119894,0.0317724368336374,0.164644576619154,0.0405454789443238,0.0194169760607464
"AT5G17920",12,0,0.0902049673978879,0.0281700372510786,0.0276248443583767,0.0175472711426029,0.0205696079473984,0.0286579694635475,0.0566987541684906,0.0797111218411723,0.0898648905628762,0.0854098721296985,0.0835183538631677,0.0700796838304798,0.0706176544571098,0.0124149531489773,0.123726519609326,0.0236474147016218,0.0915360841261878
"AT2G16060",10,0,0.0471094002954811,0.0453672173755703,0.0444897887073192,0.0486189434988069,0.0609024018747547,0.0511206278356899,0.0634618105085832,0.0609484791343908,0.0613110227677768,0.0647051413342096,0.049269241253904,0.0365573663124351,0.0639290862754942,0.0451979671716534,0.118181695636335,0.0655976083038299,0.0732322017137664
"AT3G16400",6,0,0.0760902152631216,0.0521515088084186,0.0176246735592622,0.012215413890709,0.0221221229643313,0.0185838052899258,0.029780595426814,0.0672834887566587,0.0732608708171658,0.0577075104349772,0.0474771760342455,0.0460453241950102,0.0569737368058024,0.0086974103306374,0.232606771581967,0.0107094496924818,0.170669926148471
"AT3G16450",14,0,0.0441924532455786,0.0426322992075962,0.037240063329944,0.0199431954597997,0.019106187730937,0.0217018214595849,0.027322853132478,0.0354761362586879,0.039318649494008,0.0413707288829361,0.0368652190514077,0.0383901480969085,0.0622489923027742,0.21062745416765,0.0497673242406415,0.197435461855489,0.0763610120835792
"COMB_AT1G07920_AT1G07930_AT1G07940_AT5G60390",17,0,0.118892161903925,0.0587606561922123,0.0354574624039748,0.0478940748193904,0.0452003550821906,0.0475017929903833,0.0408172688982735,0.0435872039146911,0.0426116166538971,0.0373925106369135,0.0320930591892652,0.0337933490592839,0.121612786942649,0.0666521838397311,0.0586393355061328,0.0996112800651138,0.0694829019019724
"AT4G39260",5,0,0.132219897969454,0.0370982234146928,0.0352639063732774,0.030398924087815,0.0327622740286388,0.041618363672778,0.0732426641551316,0.0617026606356383,0.0783420343771568,0.0626359884158932,0.0526232122667364,0.0437739238101943,0.112632039617394,0.014904783282946,0.123730232730019,0.0203629520494478,0.0466879191127864
"AT2G01250",9,0,0.064925971928096,0.0504517677972795,0.0611099191482442,0.0543604768492745,0.0483743656713617,0.0483498044974979,0.0377285011139981,0.0308023635624665,0.021946460737087,0.0192574508999783,0.00938255914539372,0.00758946190274794,0.0930877121436312,0.0468312618966021,0.093011990557101,0.091411926254848,0.221378005894392
"COMB_AT5G62690_AT5G62700",4,0,0.0635614502618447,0.0337560172899702,0.0669184268793987,0.0904846457366277,0.0779870722098688,0.0518315488894945,0.0510859976390843,0.0654856453401617,0.055616814841302,0.0648329915440403,0.0444069739529344,0.0523542409912361,0.0546365508990349,0.0282658062734417,0.081419125417672,0.0766470490269947,0.0407096428068931
"AT1G57720",9,0,0.111226120124565,0.0298213019441591,0.0151326286964562,0.0255583799128096,0.0240538181775835,0.0127226573196314,0.026218667048266,0.0511975431266565,0.0738205169792957,0.0601321722529475,0.0529525984010388,0.0574795404777269,0.0834296589131519,0.00920238784119012,0.199260321199315,0.0335505111050828,0.134241176480124
"AT3G53990",11,0,0.0630419854825908,0.0515117555354145,0.0304541287421718,0.0474224638847938,0.0507365612473934,0.0879211451127359,0.0598612605713314,0.0829701661932293,0.0769028574306536,0.0540021817639111,0.0463518742949588,0.0546517203936044,0.0475424731282312,0.0292674028765203,0.133070818350087,0.0399873462197292,0.0443038587726437
"AT2G30860",7,0,0.155693910879533,0.052783534945918,0.0402597376939753,0.0141570112014365,0.0182018836350923,0.0217899164583696,0.0427671402663439,0.0603874656674957,0.0860638820824602,0.0674637445023405,0.0533219894585876,0.0532940364952781,0.0709958085635239,0.031094403758652,0.119189162239623,0.029650303577772,0.0828860685735983
"AT3G09840",8,0,0.0959802958222844,0.038012886133196,0.0214176427412792,0.0209929045758272,0.0147375797759926,0.0143023096584412,0.0191390934609752,0.025576622631969,0.0348616575442324,0.053187688159034,0.0801788838127869,0.0841385957819996,0.0774475420032493,0.020962269119447,0.27310251816453,0.0329753881766979,0.0929861224380587
"AT2G24200",16,0,0.0949001229931598,0.0670126617100735,0.0339634828565176,0.021082574964883,0.0360615778733737,0.0130859079619301,0.012347349041969,0.0280356521349615,0.0188235151415228,0.034759973661763,0.0568363302022001,0.0753111084260825,0.072713398050566,0.00946345329391529,0.183954843632744,0.00717279658942039,0.234475251464918
"AT5G65430",3,0,0.11233627603202,0.0379860548363623,0.0267426466948385,0.0261891845465471,0.0286246303872074,0.0375479441018872,0.0602069646668186,0.0592442044860564,0.058025193529759,0.0531167019440846,0.0519796075202798,0.0425837867697227,0.0951784138602961,0.0163697897333288,0.17836700966936,0.0235285760342183,0.0919730151872129
"AT5G65020",17,0,0.0535955892966008,0.0441192578345159,0.0293407827441471,0.015309270537785,0.016444694738335,0.0223066353615069,0.0394633195811865,0.0710729108460537,0.0885140936718007,0.0782558517147575,0.0691889232933289,0.0674379339881954,0.061921388017314,0.0202561540917782,0.217840172953787,0.0231398461424036,0.0817931751865033
"AT4G35630",8,0,0.116161794766842,0.00637972866775332,0.0133289370350706,0.0303579389261536,0.0389593403471014,0.0483548842947947,0.0625396540065642,0.0775840535667552,0.0733144995830649,0.0701406708228471,0.0550405799788795,0.0468778373630643,0.114048563958838,0.0136503062510927,0.114458860575291,0.0172233341082083,0.101579015747678
"AT3G44310",4,0,0.0892030996278226,0.0215098994575779,0.018701793300942,0.0108916218392521,0.012034198990211,0.0121870707098769,0.0236748434834252,0.0380391566342689,0.0526889934842909,0.0787286033771207,0.0935338475540654,0.0955203814499428,0.0511836734960479,0.0109033971075166,0.16375573200526,0.0198780300528448,0.207565657429535
"AT5G10450",4,1,0.0799675190693767,0.0485749465001563,0,0.0162730286488608,0.043583545099327,0.027988845572525,0.033129419863892,0.0634748327593429,0.0700925798018151,0.0466281983117415,0.0385315222604833,0.0398409102342136,0.0948508607868162,0.0183894173269366,0.252555981128419,0.0386966528618196,0.087421739774274
"AT3G49910",4,0,0.101685549883085,0.0601089166414564,0.0331742587378879,0.0282640750376836,0.0288367787464993,0.0275006002924174,0.0238333015984639,0.0215877867046508,0.0170973997278639,0.0599226324916942,0.00873245765804101,0.0393792378492306,0.118273910608465,0.051663529887318,0.0919225437990812,0.130143489611734,0.157873530724428
"AT1G43170",17,0,0.121807025244367,0.0558274822025017,0.0532639836159821,0.0407006471885463,0.0347237316745611,0.0298710670601113,0.0304935639051155,0.0258053981938915,0.0219212974425591,0.0174966645850401,0.0168904046626511,0.0150564165079246,0.102965877233798,0.0567627405036444,0.0915036539097093,0.122280866230585,0.162629179839011
"AT3G43190",24,0,0.0873587849919287,0.0511262742427367,0.0766303097133606,0.0846528002080698,0.0514508830304376,0.0547965734986835,0.0437008418315986,0.0290064849346544,0.0173060702700868,0.0131673568101501,0.0167429545484907,0.0202965367445781,0.0644135328135772,0.0262701959055801,0.129391859191262,0.0410698949221995,0.192618646342606
"AT3G16430",7,0,0.128262335788599,0.0284379691296328,0.0298872201609407,0.017896660239645,0.0172095862939991,0.0446695721135304,0.0518597566890817,0.0558259860354487,0.0475074337512388,0.0695345825170801,0.0404898347316985,0.038579723580151,0.0519641126912076,0.1081316150217,0.186271206848965,0.0304783193497704,0.0529940850573104
"AT1G56070",23,0,0.0837989821846257,0.0278981649177836,0.0160614193411645,0.0140830800500898,0.0188979422424467,0.0363842571566659,0.0554163237901701,0.0832299448549001,0.0938984412746221,0.0747099318943872,0.0782985414677281,0.0668979284882511,0.0652032347368904,0.0249105565363924,0.121658985327121,0.0308603309633025,0.10779193477346
"AT4G09320",5,0,0.112217646617783,0.0361190308405771,0.019528839099269,0.0104563520761219,0.00945722698827332,0.0108972697143297,0.0219069780872322,0.0435542866209936,0.0645363974139055,0.0686887508830871,0.0670337647288738,0.05459386973049,0.0878437195842497,0.0217414031775246,0.118841478166004,0.0316649178416663,0.220918068429619
"AT1G18210",11,0,0.039345896251191,0.116210496846438,0.0810970580981041,0.072614726160506,0.0643337761156762,0.0572144483172562,0.0625391165188048,0.0799066547908705,0.0683124567021395,0.0613174997258008,0.0485368289440199,0.0485199494023719,0.0369080335599256,0.0118046682451519,0.112118707913269,0.00727419494462732,0.0319454874638472
"AT5G19440",16,0,0.112025303488805,0.0294221164065446,0.0139487852295759,0.0145206009338164,0.021929829362536,0.0304046175923899,0.0418351404287688,0.0596678498770939,0.0640786192124159,0.0599835889352703,0.046135290754506,0.0460387882585657,0.0692484152279639,0.0118537772501291,0.228565929401127,0.0211622992306599,0.129179048409832
"AT3G15950",35,0,0.0321907177276888,0.0875739988955952,0.0958915318733343,0.0632629085132308,0.0626071025282996,0.0584953004331469,0.0664010522358249,0.0692122485952478,0.0650183776415323,0.0524100839938565,0.0510773733286307,0.0454601392901219,0.0458406666249155,0.0357231673892842,0.114604273382008,0.0234168596794008,0.0308141978678818
"COMB_AT1G07660_AT1G07820_AT2G28740_AT3G45930_AT3G53730_AT3G46320_AT5G59690_AT5G59970",6,0,0.0669694623994249,0.00924125405442032,0.0327551976996451,0.0520437148239292,0.0497233713035169,0.0539725604189488,0.048698502602045,0.0408275902524039,0.0324153850938297,0.034176333701714,0.0339784094973426,0.0434354390598781,0.135598277706234,0.0959135489388327,0.0408024879143161,0.138822326855905,0.0906261376776139
"AT1G09640",5,0,0.102849502764928,0.0352325164837356,0.0190061637909981,0.0141437628570401,0.0147547908450861,0.0160226247978904,0.0317469720328944,0.0505140464345371,0.0674143657785515,0.0766309791493986,0.0565403310464894,0.0640276158079602,0.0915006413189993,0.0178626329992367,0.14748179959012,0.0309818040181151,0.16328945028402
"AT2G41840",5,0,0.0892755350019929,0.0565625981827292,0.0527421103393113,0.0369110810095699,0.0321857422675206,0.0376052418851202,0.0273602252346706,0.0226599052328561,0.0195842137806154,0.0117444112892352,0.00940134361497321,0.00800054788749401,0.135096934607,0.0486563624224459,0.153125154698319,0.0805077869119917,0.178580805634155
"AT3G48930",6,2,0.106956083236289,0.0357362204958375,0.0318031990556834,0.0346096402736084,0.0378179731443303,0.0198335530471067,0.0254855285208424,0.0328299413787198,0.00981584013409804,0,0.00652920830217903,0,0.101720761871973,0.240826056009891,0.16742688218733,0.0807067767454358,0.067902335596675
"AT4G34670",6,0,0.0640661122610595,0.0644599667802546,0.0642820036781003,0.0419913171591945,0.0347747636805175,0.0358866098817846,0.0288215687098477,0.0319923528208795,0.0164147084581362,0.0105334142013731,0.011820040818339,0.00897654573174497,0.106677471146157,0.0519259665210934,0.165281696076892,0.0647328552898448,0.197362606784782
"AT3G12390",3,1,0.0647159297408118,0.0279043760418514,0.0553132044632983,0.0832877592846766,0.0416585188406333,0.0499584298847688,0.044348151169454,0.0466187443217508,0.0477600148533677,0.0305778689621209,0.0421166812953842,0.0296341907853884,0.0734833883936647,0.0890891800458993,0.185571467504875,0,0.0879620944120551
"AT2G01140",10,0,0.115413667844093,0.0120563678064991,0.0146988746384588,0.0195515890529811,0.0212354934416866,0.0235846143637121,0.0281322280618222,0.0332242220844773,0.0460041012856773,0.0617355927723037,0.0678019983892184,0.0539790021324166,0.135613327005002,0.0193986251936389,0.190327467049417,0.0303578262601887,0.126885002618407
"AT1G78380",8,0,0.119184482939061,0.0430192047902666,0.0219697308271242,0.0125219738082714,0.019395566045393,0.0128568462948689,0.0478861193960882,0.0532212634693517,0.0689236135971703,0.0501236945803465,0.0548033706521152,0.0419872328648542,0.102404421938018,0.0267015018691695,0.145504339060033,0.0334282764346732,0.146068361433194
"AT4G22670",8,0,0.125891705585095,0.0389913663481935,0.0156325832681959,0.0135024714753506,0.0120968160638368,0.0214466974837412,0.0375968118919042,0.0513380159750548,0.0776377283360393,0.0534739002724389,0.0577260838846067,0.0415172514996599,0.103685980323951,0.00774964965731819,0.290077743669098,0.011764444871216,0.0398707493943
"AT4G36130",2,4,0.106279901451391,0.0560504096837825,0.021257638725778,0.0618717202330267,0.0583117946122532,0,0.0218640085418579,0,0,0.0149697205703196,0,0.0139085347921357,0.11792562738008,0.0792508491650124,0.141331922498351,0.168489934665571,0.138487937680441
"AT1G52130",15,0,0.101542526967764,0.0303638237098833,0.0180312492990807,0.0156154772998497,0.0207969536665036,0.00730819501497418,0.0132830228230447,0.015567669837353,0.0389087810012022,0.0459333536678827,0.0577754449066849,0.0442422573292473,0.129258662605548,0.0552154999183885,0.194307279986592,0.0399682855862637,0.171881516379738
"AT5G13420",16,0,0.122288361318167,0.0102077308846144,0.0133188408710337,0.0242965437392955,0.0388081119342379,0.0442334988617289,0.0517586231513209,0.0646418262342053,0.0521448113230413,0.0594442155618058,0.0406857736466385,0.0400312068771048,0.114016769144033,0.0115783890953682,0.166756760750833,0.0127665285467187,0.133022008059853
"AT1G16030",9,0,0.0684026572189926,0.0997454644392589,0.0408937892720987,0.0389808967984629,0.0422771046860182,0.0347092375248702,0.0636825727589903,0.0208155964225035,0.0222347018577581,0.0321917621594819,0.0165607761153429,0.0762085129072398,0.261651961215155,0.0224617208395043,0.0901344068448441,0.0207668663614284,0.0482819725780507
"AT5G42020",4,0,0.0268674583637644,0.154318568490512,0.219880277652709,0.13493057702423,0.109008487447773,0.0884652521557635,0.0528362916094681,0.0457440558062559,0.0310989477129627,0.0230196946678277,0.0130712966336626,0.0111582691412992,0.0237395610800043,0.0146786327981674,0.0143770336620141,0.0166728184667599,0.0201327772868256
"AT2G16600",6,0,0.0853596445076476,0.0455221008226674,0.0301851575272782,0.0403434990495188,0.0440163198052766,0.0674228411304365,0.0570860235091954,0.0894557661467222,0.0828207640218553,0.0769022444174621,0.0639876772601072,0.0550716041438977,0.0584915436146186,0.0168420217679137,0.125378271184172,0.00995117140075964,0.0511633496904712
"AT1G02920",7,0,0.114377053433726,0.0263472921441465,0.027195385766184,0.0199268010318858,0.0229970721242134,0.0348815263033411,0.0337736872426861,0.0757313822130107,0.0832467477112774,0.0639743146536423,0.0564915355073003,0.0696031019100611,0.0907826616012471,0.0824193044667927,0.0600054749095723,0.0797028251845317,0.0585438337963816
"AT2G44120",4,0,0.0735696709008885,0.0478865851305606,0.0503638967404436,0.0437062821334752,0.0467108024857382,0.041687784185862,0.0324344286217524,0.0253470347177031,0.0187446213425167,0.0162022870016455,0.0170595805032476,0.00985002723560017,0.117471986021046,0.0751273219963624,0.103348932309995,0.135276148841361,0.145212609831802
"AT1G18540",5,0,0.0848544693348133,0.0649784358834013,0.0438331311095753,0.0421828044123918,0.0433791050004941,0.0413371319734125,0.0239291670838152,0.0289322158273467,0.0204056843183349,0.0124804678790206,0.0106698144736088,0.0130389808153311,0.105939456328631,0.0570336015883757,0.085100030041562,0.125202337085775,0.196703166844111
"AT5G15200",3,0,0.12387274876934,0.0749097296398163,0.0894157538468664,0.0661574390068526,0.0503184451594108,0.0555522828152158,0.0501485756923042,0.0321046151420693,0.0236758236357041,0.0267253222114797,0.0233569123307164,0.0209100991670474,0.0821902976175286,0.0323196652970245,0.0677251667425755,0.0501419859097243,0.130475137016324
"AT3G15730",23,0,0.0812701402965039,0.0497617861747494,0.0349475047067807,0.0108593751957818,0.0174613773509349,0.0172218563071212,0.0186823095416505,0.0322417860505227,0.057555371980597,0.0540664239502376,0.0539797030278996,0.0489238823262642,0.0746054836743508,0.0184966298495666,0.209049473551127,0.0247648266573755,0.196112069358537
